phi theta x y z pt prodx prody prodz t pid
-1.21845 1.07037 3.64836 -30.16500 -56.83928 0.00866 6.50372 -21.43164 -62.31000 0.37050 11
1.76319 1.06104 18.51198 -24.98245 -42.67186 0.00866 6.50372 -21.43164 -62.31000 0.46228 11
1.87586 1.05627 18.33871 -24.32104 -42.30239 0.00866 6.50372 -21.43164 -62.31000 0.46489 11
-1.09273 1.10785 3.41010 -30.16500 -29.67126 0.00866 6.50372 -21.43164 -62.31000 0.56213 11
1.66307 1.07669 18.51639 -24.98062 -18.14408 0.00866 6.50372 -21.43164 -62.31000 0.64803 11
1.78129 0.97528 18.41133 -24.24842 -17.67810 0.00866 6.50372 -21.43164 -62.31000 0.65098 11
-0.92410 1.06835 5.91206 -30.16500 -0.63172 0.00866 6.50372 -21.43164 -62.31000 0.75227 11
1.90905 1.16155 25.35194 -17.30782 13.58312 0.00866 6.50372 -21.43164 -62.31000 0.86522 11
-0.25123 1.08226 15.63963 -26.17221 26.46901 0.00866 6.50372 -21.43164 -62.31000 0.97621 11
1.82100 1.09950 24.41112 -18.24863 34.45906 0.00866 6.50372 -21.43164 -62.31000 1.02994 11
-0.32502 1.19444 14.24217 -26.75106 44.42457 0.00866 6.50372 -21.43164 -62.31000 1.13529 11
1.61430 1.15862 23.73334 -18.92641 50.07179 0.00866 6.50372 -21.43164 -62.31000 1.18668 11
1.46083 1.23614 23.65789 -19.00186 64.20605 0.00866 6.50372 -21.43164 -62.31000 1.34075 11
0.26749 1.10927 30.16500 1.72535 -56.99846 0.00866 21.80793 5.10175 -62.31000 0.36967 11
-2.89770 1.11205 25.57762 17.07510 -42.99329 0.00866 21.80793 5.10175 -62.31000 0.46532 11
0.20561 1.17509 30.16500 1.11998 -31.98064 0.00866 21.80793 5.10175 -62.31000 0.55953 11
-2.85625 1.21782 25.56961 17.09444 -21.51893 0.00866 21.80793 5.10175 -62.31000 0.65702 11
0.19510 1.36428 30.16500 0.66670 -16.40821 0.00866 21.80793 5.10175 -62.31000 0.74488 11
-2.69933 1.19024 26.21571 15.53463 -6.71749 0.00866 21.80793 5.10175 -62.31000 0.84159 11
0.23602 1.13969 30.16500 1.25000 2.81335 0.00866 21.80793 5.10175 -62.31000 0.92207 11
-2.74064 1.22448 26.05879 15.91347 10.87652 0.00866 21.80793 5.10175 -62.31000 1.01180 11
0.14798 1.24337 30.16500 2.25209 18.86135 0.00866 21.80793 5.10175 -62.31000 1.08515 11
-2.63116 1.30395 26.02943 15.98435 26.99109 0.00866 21.80793 5.10175 -62.31000 1.17290 11
0.16584 1.42708 30.16500 2.33312 31.33720 0.00866 21.80793 5.10175 -62.31000 1.24121 11
-2.73431 1.38942 25.92122 16.24558 35.34841 0.00866 21.80793 5.10175 -62.31000 1.32604 11
0.21379 1.47397 30.16500 2.72237 37.44256 0.00866 21.80793 5.10175 -62.31000 1.39339 11
-2.55903 1.58089 25.93851 16.20384 37.49791 0.00866 21.80793 5.10175 -62.31000 1.48243 11
0.05567 1.46364 30.16500 3.41868 39.70398 0.00866 21.80793 5.10175 -62.31000 1.54379 11
-2.49898 1.51748 26.02692 15.99040 41.18640 0.00866 21.80793 5.10175 -62.31000 1.62784 11
0.10838 1.38890 30.16500 3.49185 43.37436 0.00866 21.80793 5.10175 -62.31000 1.68888 11
-2.57327 1.34222 26.09938 15.81546 47.02340 0.00866 21.80793 5.10175 -62.31000 1.76733 11
0.07648 1.27760 30.16500 4.16103 51.70709 0.00866 21.80793 5.10175 -62.31000 1.82609 11
-2.43100 1.38103 26.26308 15.42027 57.47446 0.00866 21.80793 5.10175 -62.31000 1.91123 11
0.05748 1.46394 30.16500 4.02957 59.48245 0.00866 21.80793 5.10175 -62.31000 1.96485 11
-2.43158 1.45048 26.33798 15.23944 61.81303 0.00866 21.80793 5.10175 -62.31000 2.04670 11
-0.07947 1.48905 30.16500 4.35607 62.78664 0.00866 21.80793 5.10175 -62.31000 2.09725 11
-2.39408 1.55302 26.69821 14.36976 64.72330 0.00866 21.80793 5.10175 -62.31000 2.17692 11
-2.17487 1.04055 -20.27720 -22.38255 -56.98906 0.00866 -11.94364 -18.94632 -62.31000 0.36967 11
1.25709 1.07138 -6.45702 -29.97578 -41.90874 0.00866 -11.94364 -18.94632 -62.31000 0.47453 11
-2.18256 0.94329 -20.09803 -22.56173 -30.06738 0.00866 -11.94364 -18.94632 -62.31000 0.55789 11
1.21947 0.81536 -8.42547 -29.16042 -12.70117 0.00866 -11.94364 -18.94632 -62.31000 0.65106 11
-2.11201 0.77083 -18.93118 -23.72857 6.40721 0.00866 -11.94364 -18.94632 -62.31000 0.73947 11
1.33153 0.76222 -9.40968 -28.75275 28.28878 0.00866 -11.94364 -18.94632 -62.31000 0.83678 11
-2.53581 0.91572 -19.28897 -23.37078 39.34275 0.00866 -11.94364 -18.94632 -62.31000 0.89615 11
1.70708 0.90915 -10.33201 -28.37070 61.19312 0.00866 -11.94364 -18.94632 -62.31000 1.00908 11
0.85370 1.09918 25.23497 17.90233 -56.55508 0.00866 15.83772 15.83604 -62.31000 0.37257 11
-2.42669 0.98085 11.55586 27.86377 -41.77005 0.00866 15.83772 15.83604 -62.31000 0.47584 11
1.24805 1.04583 23.47192 19.18784 -24.13733 0.00866 15.83772 15.83604 -62.31000 0.58528 11
-2.33192 0.98368 12.16510 27.61141 -12.94864 0.00866 15.83772 15.83604 -62.31000 0.65936 11
1.20167 1.41619 20.05528 22.60448 -8.50651 0.00866 15.83772 15.83604 -62.31000 0.71515 11
-2.73998 1.43754 15.44012 27.21963 -7.16570 0.00866 15.83772 15.83604 -62.31000 0.74342 11
-2.53837 1.27247 14.38251 26.69293 -6.87290 0.00866 15.83772 15.83604 -62.31000 0.74755 11
1.45004 1.21268 19.42333 23.23642 -2.34456 0.00866 15.83772 15.83604 -62.31000 0.79270 11
-3.02509 1.20683 15.97082 26.68894 -0.14630 0.00866 15.83772 15.83604 -62.31000 0.81296 11
-2.70601 1.22246 15.07652 26.40546 0.11053 0.00866 15.83772 15.83604 -62.31000 0.81625 11
1.79074 1.16952 18.22087 24.43889 5.96826 0.00866 15.83772 15.83604 -62.31000 0.87061 11
3.11579 0.97488 15.81579 26.84396 8.36855 0.00866 15.83772 15.83604 -62.31000 0.88552 11
-2.63453 0.88054 14.78344 26.52686 9.20632 0.00866 15.83772 15.83604 -62.31000 0.89017 11
-0.91036 0.31969 15.18463 26.33362 31.99878 0.00866 15.83772 15.83604 -62.31000 1.00053 11
1.25117 0.62946 17.69347 24.96628 36.74722 0.00866 15.83772 15.83604 -62.31000 1.02259 11
-2.89854 0.57618 16.33448 26.32527 40.53460 0.00866 15.83772 15.83604 -62.31000 1.03818 11
0.98251 0.37978 17.40853 25.25122 46.50753 0.00866 15.83772 15.83604 -62.31000 1.06196 11
-2.59323 0.26915 17.22026 25.43949 48.24412 0.00866 15.83772 15.83604 -62.31000 1.06819 11
0.14760 1.16856 18.53037 24.12939 51.29004 0.00866 15.83772 15.83604 -62.31000 1.08196 11
-1.98972 1.15249 17.05239 25.60737 53.79782 0.00866 15.83772 15.83604 -62.31000 1.10089 11
1.79453 1.92864 18.67056 23.98920 54.58737 0.00866 15.83772 15.83604 -62.31000 1.11269 11
3.11609 2.19964 17.84554 24.81421 53.71976 0.00866 15.83772 15.83604 -62.31000 1.11820 11
2.34153 2.69792 17.61387 25.01052 53.22915 0.00866 15.83772 15.83604 -62.31000 1.12038 11
0.87276 1.64640 18.71175 23.94801 52.50199 0.00866 15.83772 15.83604 -62.31000 1.13017 11
-2.77698 1.74941 17.65434 25.00541 52.37389 0.00866 15.83772 15.83604 -62.31000 1.13988 11
2.29600 0.41015 14.90571 26.47621 0.28226 0.00242 12.13821 27.58352 -12.92313 0.70902 11
3.05820 0.47029 13.96431 26.86616 3.12240 0.00242 12.13821 27.58352 -12.92313 0.71935 11
-3.00213 0.68213 13.76941 26.94688 19.23438 0.00242 12.13821 27.58352 -12.92313 0.78900 11
1.83270 0.94371 15.46289 26.24542 30.23441 0.00242 12.13821 27.58352 -12.92313 0.83780 11
-2.41794 0.95043 12.10160 27.63771 33.10091 0.00242 12.13821 27.58352 -12.92313 0.85520 11
1.48889 0.76459 15.33192 26.29967 39.76560 0.00242 12.13821 27.58352 -12.92313 0.89169 11
-2.16637 0.72191 12.38132 27.52185 44.53484 0.00242 12.13821 27.58352 -12.92313 0.91360 11
1.75944 0.58872 14.33834 26.71123 51.70490 0.00242 12.13821 27.58352 -12.92313 0.94101 11
-2.88837 0.67369 12.62503 27.42090 54.72724 0.00242 12.13821 27.58352 -12.92313 0.95369 11
2.23505 1.36397 12.31158 27.55074 54.95859 0.00242 12.13821 27.58352 -12.92313 0.95537 11
3.05691 0.81947 11.34100 27.95276 55.42704 0.00242 12.13821 27.58352 -12.92313 0.95959 11
2.49299 2.54826 11.86689 27.73494 51.72434 0.00242 12.13821 27.58352 -12.92313 0.98894 11
2.42009 2.37167 11.29946 27.99703 50.99720 0.00242 12.13821 27.58352 -12.92313 0.99178 11
-2.37805 2.29193 9.84672 28.57172 49.18878 0.00242 12.13821 27.58352 -12.92313 1.00161 11
1.56070 2.38896 10.31216 28.37892 44.73251 0.00242 12.13821 27.58352 -12.92313 1.02071 11
-2.08396 2.43130 9.54288 28.69862 43.59707 0.00242 12.13821 27.58352 -12.92313 1.02667 11
-2.62630 1.06581 -30.16500 -7.13586 -56.60230 0.00866 -20.62818 -8.72307 -62.31000 0.37267 11
0.66100 1.10929 -21.87553 -20.78422 -42.54792 0.00866 -20.62818 -8.72307 -62.31000 0.47060 11
-2.76896 1.09617 -30.16500 -6.53906 -31.67111 0.00866 -20.62818 -8.72307 -62.31000 0.55942 11
0.65896 1.10485 -22.41122 -20.24853 -18.32769 0.00866 -20.62818 -8.72307 -62.31000 0.65979 11
-2.59772 1.08430 -30.16500 -7.31442 -5.87318 0.00866 -20.62818 -8.72307 -62.31000 0.74535 11
0.50198 1.10941 -22.31612 -20.34363 4.85171 0.00866 -20.62818 -8.72307 -62.31000 0.83005 11
-2.57711 1.16890 -29.39175 -7.86699 17.02970 0.00866 -20.62818 -8.72307 -62.31000 0.91833 11
-2.40664 1.20997 -30.16500 -8.42560 17.44228 0.00866 -20.62818 -8.72307 -62.31000 0.92184 11
0.37282 1.28372 -21.42701 -21.23274 24.21086 0.00866 -20.62818 -8.72307 -62.31000 1.00055 11
-2.41760 1.27796 -29.11955 -8.52413 31.35117 0.00866 -20.62818 -8.72307 -62.31000 1.09068 11
0.25195 1.20259 -22.41561 -20.24414 38.18832 0.00866 -20.62818 -8.72307 -62.31000 1.15623 11
-2.37770 1.12171 -28.94315 -8.94999 47.94934 0.00866 -20.62818 -8.72307 -62.31000 1.24951 11
0.28151 1.03157 -24.81146 -18.92479 56.16715 0.00866 -20.62818 -8.72307 -62.31000 1.30573 11
0.36838 1.22304 -24.01111 -18.64864 56.56596 0.00866 -20.62818 -8.72307 -62.31000 1.30886 11
-2.57000 1.22244 -30.16500 -7.07889 62.97845 0.00866 -20.62818 -8.72307 -62.31000 1.38820 11
1.75794 1.03896 -1.54269 30.16500 -56.99476 0.00866 -4.99498 21.83263 -62.31000 0.36968 11
-1.26728 1.03699 -16.74331 25.71505 -41.87787 0.00866 -4.99498 21.83263 -62.31000 0.47059 11
2.02419 0.96313 -2.14289 30.16500 -26.43682 0.00866 -4.99498 21.83263 -62.31000 0.56766 11
-1.51567 0.99572 -16.12248 25.97221 -12.17502 0.00866 -4.99498 21.83263 -62.31000 0.65170 11
2.04393 0.93501 -3.21055 30.16500 6.18622 0.00866 -4.99498 21.83263 -62.31000 0.75448 11
-1.30940 0.92290 -16.43469 25.84289 20.45791 0.00866 -4.99498 21.83263 -62.31000 0.83854 11
2.11748 0.88540 -3.61655 30.16500 37.62077 0.00866 -4.99498 21.83263 -62.31000 0.93541 11
-1.78827 1.03266 -11.89028 27.72525 45.56672 0.00866 -4.99498 21.83263 -62.31000 0.98185 11
2.07143 1.21685 0.42915 30.16500 57.00709 0.00866 -4.99498 21.83263 -62.31000 1.07397 11
-1.59891 1.19306 -12.49312 27.47554 63.92733 0.00866 -4.99498 21.83263 -62.31000 1.13898 11
0.67607 1.04676 26.42027 15.04076 -56.88975 0.00866 17.28682 14.24007 -62.31000 0.37040 11
-2.18941 0.99572 16.02692 26.63283 -41.93967 0.00866 17.28682 14.24007 -62.31000 0.46666 11
0.30538 1.13758 25.93524 16.21174 -33.30823 0.00866 17.28682 14.24007 -62.31000 0.53265 11
-1.92521 1.15751 15.85986 26.79989 -18.74470 0.00866 17.28682 14.24007 -62.31000 0.64859 11
0.31691 1.20663 25.82069 16.48828 -12.39238 0.00866 17.28682 14.24007 -62.31000 0.71069 11
-2.07780 1.23953 14.77856 26.52888 -2.90893 0.00866 17.28682 14.24007 -62.31000 0.82620 11
0.59337 1.22472 25.90404 16.28705 4.22942 0.00866 17.28682 14.24007 -62.31000 0.89874 11
-2.00776 1.30446 14.73927 26.54516 13.04287 0.00866 17.28682 14.24007 -62.31000 0.99743 11
0.57023 1.32861 25.84164 16.43769 18.96340 0.00866 17.28682 14.24007 -62.31000 1.06791 11
-2.23122 1.20171 15.64173 27.01802 29.10799 0.00866 17.28682 14.24007 -62.31000 1.16191 11
-2.15248 1.24798 15.16425 26.36912 29.38345 0.00866 17.28682 14.24007 -62.31000 1.16475 11
0.65197 1.17128 25.35545 17.61147 35.60325 0.00866 17.28682 14.24007 -62.31000 1.22916 11
-2.26248 1.21810 15.97485 26.68490 44.31913 0.00866 17.28682 14.24007 -62.31000 1.30839 11
0.56552 1.22433 25.37166 17.57235 51.79600 0.00866 17.28682 14.24007 -62.31000 1.37739 11
-2.02279 1.13112 16.70788 25.95187 61.65233 0.00866 17.28682 14.24007 -62.31000 1.45905 11
-2.55191 2.37249 15.21720 26.34719 25.70305 0.00866 17.28682 14.24007 -62.31000 1.18396 11
0.39254 1.09046 29.28843 8.11641 -56.88655 0.00866 20.24335 9.58230 -62.31000 0.37038 11
-2.37267 1.09583 20.69537 21.96438 -42.46786 0.00866 20.24335 9.58230 -62.31000 0.48198 11
0.31281 1.03621 28.80622 9.28057 -30.39496 0.00866 20.24335 9.58230 -62.31000 0.56176 11
-2.20998 1.02800 21.04531 21.61444 -13.29629 0.00866 20.24335 9.58230 -62.31000 0.67415 11
0.34038 1.02824 28.54115 9.92051 -1.46543 0.00866 20.24335 9.58230 -62.31000 0.74728 11
-2.03239 1.01786 20.92600 21.73375 14.00504 0.00866 20.24335 9.58230 -62.31000 0.85015 11
0.06961 1.14909 28.12848 10.91679 21.40314 0.00866 20.24335 9.58230 -62.31000 0.90761 11
-1.92919 1.09074 21.24497 21.41478 37.16539 0.00866 20.24335 9.58230 -62.31000 1.02668 11
0.12766 1.42803 28.26304 10.59193 40.96026 0.00866 20.24335 9.58230 -62.31000 1.07905 11
-2.15575 1.31565 20.32899 22.33076 45.82419 0.00866 20.24335 9.58230 -62.31000 1.18389 11
0.31763 1.19256 28.03824 11.13464 52.60351 0.00866 20.24335 9.58230 -62.31000 1.24703 11
-2.23115 1.15520 20.32983 22.32992 63.21147 0.00866 20.24335 9.58230 -62.31000 1.34406 11
2.75051 1.14571 -26.53024 14.77527 -56.90564 0.00866 -21.14396 7.38555 -62.31000 0.37028 11
0.03558 1.10407 -30.16500 -1.28006 -44.11990 0.00866 -21.14396 7.38555 -62.31000 0.47940 11
2.71132 1.10756 -26.78505 14.16012 -32.80978 0.00866 -21.14396 7.38555 -62.31000 0.56322 11
0.00278 1.11138 -30.16500 -0.80266 -17.61162 0.00866 -21.14396 7.38555 -62.31000 0.67267 11
2.77351 1.09510 -26.73382 14.28380 -6.16001 0.00866 -21.14396 7.38555 -62.31000 0.75541 11
-0.20455 1.06011 -30.16500 -0.56725 7.93797 0.00866 -21.14396 7.38555 -62.31000 0.85324 11
2.76366 0.98219 -27.43159 12.59922 22.04192 0.00866 -21.14396 7.38555 -62.31000 0.93282 11
0.05865 0.97773 -30.16500 -1.57807 37.54989 0.00866 -21.14396 7.38555 -62.31000 1.03790 11
2.84100 0.86817 -28.21932 10.69747 51.81700 0.00866 -21.14396 7.38555 -62.31000 1.11347 11
1.84784 1.08218 -4.08532 30.16500 -56.88522 0.00866 -6.76772 21.34974 -62.31000 0.37055 11
-0.92457 1.12468 -19.04648 23.61328 -43.75151 0.00866 -6.76772 21.34974 -62.31000 0.47626 11
1.77058 1.10094 -5.13147 30.16500 -33.37918 0.00866 -6.76772 21.34974 -62.31000 0.55453 11
-0.87645 1.07301 -18.97517 23.68458 -18.88012 0.00866 -6.76772 21.34974 -62.31000 0.66193 11
1.89012 0.96810 -6.55236 30.16500 -5.49647 0.00866 -6.76772 21.34974 -62.31000 0.74205 11
-1.16449 0.99404 -19.24121 24.68039 9.82290 0.00866 -6.76772 21.34974 -62.31000 0.83223 11
-1.11123 1.03691 -18.86550 23.79426 10.38338 0.00866 -6.76772 21.34974 -62.31000 0.83595 11
2.10280 1.02386 -6.67001 30.16500 24.70066 0.00866 -6.76772 21.34974 -62.31000 0.92398 11
-1.18931 0.99165 -19.12976 24.72656 36.97310 0.00866 -6.76772 21.34974 -62.31000 1.00277 11
-0.97609 1.10101 -18.67883 23.98092 37.45060 0.00866 -6.76772 21.34974 -62.31000 1.00610 11
1.92906 1.04675 -6.82034 30.16500 48.83261 0.00866 -6.76772 21.34974 -62.31000 1.08108 11
-1.11527 1.08561 -19.15834 24.71472 60.46175 0.00866 -6.76772 21.34974 -62.31000 1.16385 11
-0.96293 0.98833 -18.71310 23.94665 61.00646 0.00866 -6.76772 21.34974 -62.31000 1.16734 11
1.11752 1.08282 18.19230 24.46746 -56.84637 0.00866 10.09783 19.99119 -62.31000 0.37075 11
-1.83735 1.01396 2.76467 30.16500 -42.75592 0.00866 10.09783 19.99119 -62.31000 0.47513 11
1.29780 1.02531 17.40722 25.25254 -28.45359 0.00866 10.09783 19.99119 -62.31000 0.56795 11
-1.95669 0.99402 3.19355 30.16500 -15.74936 0.00866 10.09783 19.99119 -62.31000 0.65453 11
1.34760 1.00122 16.69564 25.96411 -1.11921 0.00866 10.09783 19.99119 -62.31000 0.74930 11
-2.13092 1.07079 3.71070 31.11334 11.44412 0.00866 10.09783 19.99119 -62.31000 0.82841 11
-1.99779 0.98557 3.17879 30.16500 12.13202 0.00866 10.09783 19.99119 -62.31000 0.83272 11
1.21153 1.09021 16.50155 26.15820 25.92302 0.00866 10.09783 19.99119 -62.31000 0.92252 11
-1.75901 1.06355 3.41421 30.16500 39.25568 0.00866 10.09783 19.99119 -62.31000 1.01112 11
1.24977 1.05815 15.98112 26.67863 51.49754 0.00866 10.09783 19.99119 -62.31000 1.08925 11
-1.70316 1.12145 3.14844 30.16500 62.85975 0.00866 10.09783 19.99119 -62.31000 1.17148 11
2.06406 1.03873 -7.81435 29.41355 -56.86655 0.00866 -9.36661 20.34405 -62.31000 0.37055 11
2.41015 1.26239 -8.28790 30.16500 -56.36400 0.00866 -9.36661 20.34405 -62.31000 0.37394 11
-1.24725 1.14945 -21.56075 21.09900 -48.54766 0.00866 -9.36661 20.34405 -62.31000 0.45241 11
2.79308 0.93889 -10.86487 28.14999 -30.13153 0.00866 -9.36661 20.34405 -62.31000 0.57331 11
-1.96210 0.90081 -19.03422 24.76613 -22.42885 0.00866 -9.36661 20.34405 -62.31000 0.61462 11
-1.65633 0.91101 -19.32864 23.33112 -21.27739 0.00866 -9.36661 20.34405 -62.31000 0.62086 11
2.75830 0.98808 -9.61473 28.66781 -1.05302 0.00866 -9.36661 20.34405 -62.31000 0.74603 11
-1.97491 0.99689 -18.24242 25.09410 5.95672 0.00866 -9.36661 20.34405 -62.31000 0.78760 11
-1.76534 1.05108 -18.51080 24.14896 6.53958 0.00866 -9.36661 20.34405 -62.31000 0.79145 11
2.80072 1.18798 -8.50731 29.12652 20.69869 0.00866 -9.36661 20.34405 -62.31000 0.91590 11
-2.01084 1.12428 -17.52750 25.39023 25.50890 0.00866 -9.36661 20.34405 -62.31000 0.95511 11
3.05913 1.03595 -10.26609 28.39801 45.21438 0.00866 -9.36661 20.34405 -62.31000 1.08854 11
-2.26867 1.02524 -15.81130 26.10110 49.03756 0.00866 -9.36661 20.34405 -62.31000 1.11297 11
2.94587 1.15882 -8.32003 29.20409 63.11321 0.00866 -9.36661 20.34405 -62.31000 1.24003 11
-0.34175 1.10346 25.14220 -17.51755 -56.72892 0.00866 20.26161 -9.54362 -62.31000 0.37136 11
2.89985 1.13045 30.16500 -1.73270 -45.18555 0.00866 20.26161 -9.54362 -62.31000 0.46827 11
-0.29757 1.19922 25.56333 -17.09642 -34.62596 0.00866 20.26161 -9.54362 -62.31000 0.55769 11
2.95502 1.24186 30.16500 -1.51002 -26.68028 0.00866 20.26161 -9.54362 -62.31000 0.64771 11
-0.39418 1.45530 25.55706 -17.10269 -20.52735 0.00866 20.26161 -9.54362 -62.31000 0.72967 11
2.68468 1.45177 30.89686 -4.23333 -18.01716 0.00866 20.26161 -9.54362 -62.31000 0.80349 11
2.80283 1.57496 30.16500 -3.91391 -18.00029 0.00866 20.26161 -9.54362 -62.31000 0.80617 11
-0.25367 1.54255 25.81436 -16.84539 -17.51388 0.00866 20.26161 -9.54362 -62.31000 0.87754 11
2.61922 1.52250 30.81151 -4.43938 -16.76176 0.00866 20.26161 -9.54362 -62.31000 0.94192 11
2.65058 1.39401 30.16500 -4.04918 -16.64533 0.00866 20.26161 -9.54362 -62.31000 0.94450 11
0.00739 1.30448 26.92763 -15.73213 -11.36657 0.00866 20.26161 -9.54362 -62.31000 1.02704 11
2.54363 1.50842 30.82925 -4.39655 -10.18083 0.00866 20.26161 -9.54362 -62.31000 1.08042 11
2.73912 1.35963 30.16500 -4.05837 -10.03427 0.00866 20.26161 -9.54362 -62.31000 1.08298 11
-0.20324 1.38692 26.41180 -15.06122 -4.57170 0.00866 20.26161 -9.54362 -62.31000 1.15139 11
2.50360 1.20488 30.55686 -5.05415 -0.41332 0.00866 20.26161 -9.54362 -62.31000 1.20347 11
-0.23785 1.16397 26.53200 -14.77103 6.62998 0.00866 20.26161 -9.54362 -62.31000 1.27394 11
2.49342 1.30069 30.59233 -4.96852 12.10289 0.00866 20.26161 -9.54362 -62.31000 1.32686 11
-0.12561 1.26574 26.63736 -14.51667 17.40351 0.00866 20.26161 -9.54362 -62.31000 1.39422 11
2.49759 1.21386 29.98280 -6.44006 22.25062 0.00866 20.26161 -9.54362 -62.31000 1.43731 11
0.04055 1.26806 26.34514 -15.22215 28.67413 0.00866 20.26161 -9.54362 -62.31000 1.49905 11
2.24921 1.09292 29.45504 -7.71419 32.47173 0.00866 20.26161 -9.54362 -62.31000 1.53535 11
-0.15856 0.91833 26.81683 -14.08338 41.96137 0.00866 20.26161 -9.54362 -62.31000 1.59360 11
3.11443 0.68305 29.68108 -7.16848 51.44821 0.00866 20.26161 -9.54362 -62.31000 1.64206 11
-0.38291 0.96371 28.75303 -9.40899 55.27110 0.00866 20.26161 -9.54362 -62.31000 1.65924 11
2.67229 1.06446 29.97819 -6.45119 58.34999 0.00866 20.26161 -9.54362 -62.31000 1.67937 11
-0.63063 1.37375 28.64551 -9.66856 60.21673 0.00866 20.26161 -9.54362 -62.31000 1.69958 11
-2.46867 0.74591 28.62984 -9.70639 49.18716 0.00177 30.80614 -10.09812 46.85658 1.63332 11
-0.65781 1.04606 28.20296 -10.73698 51.57486 0.00177 30.80614 -10.09812 46.85658 1.64262 11
2.89799 1.02284 29.16294 -8.41938 54.15683 0.00177 30.80614 -10.09812 46.85658 1.66030 11
-1.15420 0.77462 28.70532 -9.52417 57.83359 0.00177 30.80614 -10.09812 46.85658 1.67486 11
-2.25135 0.45245 29.17024 -8.46709 61.97121 0.00177 30.80614 -10.09812 46.85658 1.69761 11
2.01230 1.97696 29.53202 -7.52834 61.40858 0.00177 30.80614 -10.09812 46.85658 1.70463 11
0.27879 1.55919 29.07507 -8.63152 62.04745 0.00177 30.80614 -10.09812 46.85658 1.71921 11
2.22597 1.00314 29.23682 -8.25841 62.40100 0.00177 30.80614 -10.09812 46.85658 1.72369 11
-2.03270 1.05796 -19.09663 -23.56312 -56.97640 0.00866 -10.92425 -19.55184 -62.31000 0.37004 11
1.07666 1.04017 -5.61351 -30.32517 -43.93462 0.00866 -10.92425 -19.55184 -62.31000 0.46121 11
-1.87600 1.04597 -17.67841 -24.98134 -26.70928 0.00866 -10.92425 -19.55184 -62.31000 0.55663 11
0.94739 1.18367 -5.09103 -30.54159 -17.78175 0.00866 -10.92425 -19.55184 -62.31000 0.62752 11
-1.73783 1.34936 -18.14263 -24.51712 -8.27498 0.00866 -10.92425 -19.55184 -62.31000 0.72607 11
0.79100 1.68910 -5.88287 -30.21360 -7.12843 0.00866 -10.92425 -19.55184 -62.31000 0.78590 11
-1.68314 1.74143 -18.74628 -23.91348 -11.15477 0.00866 -10.92425 -19.55184 -62.31000 0.88071 11
0.80154 1.77377 -6.11665 -30.11676 -14.46053 0.00866 -10.92425 -19.55184 -62.31000 0.94343 11
-1.62168 1.61886 -18.37659 -24.28317 -19.00265 0.00866 -10.92425 -19.55184 -62.31000 1.03309 11
0.54869 1.47994 -6.36111 -30.01550 -18.74918 0.00866 -10.92425 -19.55184 -62.31000 1.08709 11
-1.43413 1.35931 -16.73716 -25.92259 -14.71754 0.00866 -10.92425 -19.55184 -62.31000 1.18672 11
0.73944 1.06484 -6.35277 -30.01896 -9.53294 0.00866 -10.92425 -19.55184 -62.31000 1.23533 11
-1.39916 1.02398 -16.03665 -26.62310 3.36973 0.00866 -10.92425 -19.55184 -62.31000 1.32348 11
0.60284 1.06984 -7.95792 -29.35408 9.96039 0.00866 -10.92425 -19.55184 -62.31000 1.36405 11
-1.25772 1.06487 -16.70661 -25.95314 16.53994 0.00866 -10.92425 -19.55184 -62.31000 1.45159 11
0.51328 1.01379 -9.09513 -28.88303 21.69820 0.00866 -10.92425 -19.55184 -62.31000 1.48734 11
-1.18187 0.85688 -15.07286 -26.40763 38.15479 0.00866 -10.92425 -19.55184 -62.31000 1.57741 11
0.39180 0.89689 -9.50227 -28.71439 43.79289 0.00866 -10.92425 -19.55184 -62.31000 1.60667 11
-1.11279 0.69928 -13.83547 -26.91952 64.28666 0.00866 -10.92425 -19.55184 -62.31000 1.69920 11
-2.29221 1.01386 -25.07502 -18.28850 -56.53529 0.00866 -15.62047 -16.05037 -62.31000 0.37291 11
0.92785 0.98829 -12.51662 -27.46580 -40.38860 0.00866 -15.62047 -16.05037 -62.31000 0.47453 11
